Numer okręgu,Siedziba OKW,Numer listy,Nazwa,Typ,Numer na liście,Nazwisko,Imiona,Płeć,Zawód,Miejscowość zamieszkania,Kod TERYT,Gmina miejsca zamieszkania,Przynależność do partii,Poparcie,Liczba głosów,Procent głosów oddanych na listę,Procent głosów oddanych w okręgu,Czy przyznano mandat
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,4,KISIELEWICZ,Andrzej Marian,Mężczyzna,nauczyciel akademicki-nauki matematyczne,Wrocław,026401,m. Wrocław,nie należy do partii politycznej,,11029,"2,18","0,84",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,5,SZWED,Aleksander Jakub,Mężczyzna,parlamentarzysta,Radków,020812,gm. Radków,członek partii politycznej: Prawo i Sprawiedliwość,,13840,"2,73","1,06",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,6,ŚLUSARZ,Rafał Józef,Mężczyzna,lekarz,Gryfów Śląski,021201,gm. Gryfów Śląski,członek partii politycznej: Prawo i Sprawiedliwość,,6948,"1,37","0,53",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,7,CZOCHARA,Katarzyna Beata,Kobieta,filolog germański,Moszczanka,161004,gm. Prudnik,członek partii politycznej: Prawo i Sprawiedliwość,,20374,"4,02","1,56",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,8,BACZYŃSKI,Jacek Marcin,Mężczyzna,przedstawiciel władzy samorządowej,Legnica,026201,m. Legnica,członek partii politycznej: Prawo i Sprawiedliwość,,9573,"1,89","0,73",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,9,ŻOŁNIERUK,Beata Izabela,Kobieta,przedsiębiorca,Głuszyca Górna,022105,gm. Głuszyca,członek partii politycznej: Porozumienie Jarosława Gowina,,3990,"0,79","0,30",Nie
12,Wrocław,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,10,STACHOWIAK-RÓŻECKA,Mirosława Agnieszka,Kobieta,pedagog,Wrocław,026401,m. Wrocław,członek partii politycznej: Prawo i Sprawiedliwość,,34915,"6,89","2,67",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,1,ZAWISZA,Marcelina Monika,Kobieta,specjalista polityki społecznej,Katowice,246901,m. Katowice,członek partii politycznej: Partia Razem,,9213,"52,84","0,70",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,2,PRZYSTAJKO,Jerzy,Mężczyzna,aptekarz,Opole,166101,m. Opole,członek partii politycznej: Partia Razem,,1685,"9,66","0,13",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,3,PIWCEWICZ,Jolanta Anna,Kobieta,specjalista administracji publicznej,Miłków,020608,gm. Podgórzyn,członek partii politycznej: Unia Pracy,,1142,"6,55","0,09",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,4,BROWARNY,Wojciech Jan,Mężczyzna,nauczyciel akademicki-nauki humanistyczne,Wrocław,026401,m. Wrocław,członek partii politycznej: Partia Razem,,1370,"7,86","0,10",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,5,JAROŃSKA,Kamila Maria,Kobieta,filolog języka nowożytnego,Opole,166101,m. Opole,członek partii politycznej: Partia Razem,,915,"5,25","0,07",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,6,MAKÓWKA,Jacek Edward,Mężczyzna,doradca klienta,Wrocław,026401,m. Wrocław,członek partii politycznej: Unia Pracy,,447,"2,56","0,03",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,7,STABROWSKA,Anna Ewa,Kobieta,kulturoznawca,Wałbrzych,026501,m. Wałbrzych,członek partii politycznej: Partia Razem,,613,"3,52","0,05",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,8,DROST,Andrzej Oswald,Mężczyzna,sprzedawca,Prudnik,161004,gm. Prudnik,członek partii politycznej: Partia Razem,,363,"2,08","0,03",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,9,BURAKOWSKA,Krystyna Anna,Kobieta,nauczyciel przedszkola,Legnica,026201,m. Legnica,członek partii politycznej: Partia Razem,,318,"1,82","0,02",Nie
12,Wrocław,5,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",Koalicyjny komitet wyborczy,10,CHUDY,Filip,Mężczyzna,nauczyciel akademicki-nauki matematyczne,Wrocław,026401,m. Wrocław,członek partii politycznej: Partia Razem,,1371,"7,86","0,10",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,1,ŚCIGAJ,Agnieszka,Kobieta,socjolog,Kolbark,121204,gm. Klucze,nie należy do partii politycznej,,26732,"47,06","2,04",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,2,GRABOWSKI,Paweł,Mężczyzna,radca prawny,Brzeg,160101,m. Brzeg,nie należy do partii politycznej,,11176,"19,67","0,85",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,3,MAZUR,Aneta,Kobieta,prawnik,Zgorzelec,022502,m. Zgorzelec,nie należy do partii politycznej,,5494,"9,67","0,42",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,4,KUBALA,Marek Zdzisław,Mężczyzna,przedsiębiorca,Wałbrzych,026501,m. Wałbrzych,nie należy do partii politycznej,,2151,"3,79","0,16",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,5,LICZNAR,Katarzyna Anna,Kobieta,specjalista ds. jakości,Prudnik,161004,gm. Prudnik,nie należy do partii politycznej,,1270,"2,24","0,10",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,6,CHARYTONIUK,Gracjan,Mężczyzna,ekonomista,Wrocław,026401,m. Wrocław,nie należy do partii politycznej,,1083,"1,91","0,08",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,7,OLSZEWSKA,Małgorzata,Kobieta,nauczyciel języka angielskiego,Wysoka,022305,gm. Kobierzyce,nie należy do partii politycznej,,1907,"3,36","0,15",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,8,JAGIEŁŁO,Wojciech Jan,Mężczyzna,pracownik samorządowy,Opole,166101,m. Opole,nie należy do partii politycznej,,2765,"4,87","0,21",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,9,ZYCH,Anna,Kobieta,ekonomistka,Wałbrzych,026501,m. Wałbrzych,nie należy do partii politycznej,,2416,"4,25","0,18",Nie
12,Wrocław,6,KOMITET WYBORCZY WYBORCÓW KUKIZ'15,Komitet wyborczy wyborców,10,KRÓLAK,Marcin Stanisław,Mężczyzna,górnik,Lubin,021101,m. Lubin,nie należy do partii politycznej,,1813,"3,19","0,14",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,1,TUDUJ,Krzysztof,Mężczyzna,prawnik,Prężyce,021803,gm. Miękinia,członek partii politycznej: Ruch Narodowy,,16129,"47,34","1,83",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,2,CHMIELEWSKI,Krzysztof Robert,Mężczyzna,przedsiębiorca,Koszalin,326101,m. Koszalin,nie należy do partii politycznej,,4550,"13,35","0,52",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,3,SZAŁATA,Joanna Irena,Kobieta,specjalista ds. rodziny,Szczecin,326201,m. Szczecin,nie należy do partii politycznej,,2873,"8,43","0,33",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,4,ŚLUSARCZYK,Estera,Kobieta,dietetyk,Gardno,320604,gm. Gryfino,nie należy do partii politycznej,,1428,"4,19","0,16",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,5,SZENDEROWICZ,Klaudia,Kobieta,asystent prawny,Szczecin,326201,m. Szczecin,nie należy do partii politycznej,,2156,"6,33","0,25",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,6,WAWRUSZCZAK,Iwona Elżbieta,Kobieta,inżynier ochrony środowiska,Stargard,321401,m. Stargard,członek partii politycznej: Ruch Narodowy,,911,"2,67","0,10",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,7,GŁADKOW,Jan,Mężczyzna,nauczyciel,Gryfino,320604,gm. Gryfino,nie należy do partii politycznej,,984,"2,89","0,11",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,8,PISZCZEK,Arkadiusz Andrzej,Mężczyzna,leśnik,Dzikowo,080205,gm. Gubin,członek partii politycznej: Ruch Narodowy,,1490,"4,37","0,17",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,9,MAZUR,Paweł Przemysław,Mężczyzna,biotechnolog,Szczecin,326201,m. Szczecin,nie należy do partii politycznej,,1836,"5,39","0,21",Nie
13,Gorzów Wielkopolski,1,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,Komitet wyborczy wyborców,10,STATECZNY,Adrian Jan,Mężczyzna,przedsiębiorca,Bielkowo,321406,gm. Kobylanka,nie należy do partii politycznej,,1714,"5,03","0,19",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,1,KUCHARSKA-DZIEDZIC,Anita Agnieszka,Kobieta,nauczycielka,Zielona Góra,086201,m. Zielona Góra,członek partii politycznej: Wiosna Roberta Biedronia,,35288,"53,83","4,01",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,2,ZAGAŁA,Sven,Mężczyzna,przedsiębiorca,Warszawa,146510,Śródmieście,członek partii politycznej: Wiosna Roberta Biedronia,,5208,"7,94","0,59",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,3,PROKOP-PACZKOWSKA,Małgorzata Barbara,Kobieta,dziennikarka,Szczecin,326201,m. Szczecin,członek partii politycznej: Wiosna Roberta Biedronia,,4550,"6,94","0,52",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,4,WEZGRAJ,Jacek Artur,Mężczyzna,psycholog,Koszalin,326101,m. Koszalin,nie należy do partii politycznej,,4957,"7,56","0,56",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,5,PAPROCKA,Katarzyna Petronela,Kobieta,ekonomistka,Koszalin,326101,m. Koszalin,członek partii politycznej: Wiosna Roberta Biedronia,,3314,"5,06","0,38",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,6,CZYPICKI,Wojciech Janusz,Mężczyzna,przedsiębiorca,Szczecin,326201,m. Szczecin,nie należy do partii politycznej,,1386,"2,11","0,16",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,7,DRUBKOWSKA,Monika,Kobieta,socjolog,Gorzów Wielkopolski,086101,m. Gorzów Wielkopolski,nie należy do partii politycznej,,2174,"3,32","0,25",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,8,OLSZEWSKI,Łukasz Patryk,Mężczyzna,inżynier budowy dróg,Koszalin,326101,m. Koszalin,nie należy do partii politycznej,,2175,"3,32","0,25",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,9,KOTULA,Katarzyna Agata,Kobieta,filolog angielski,Gryfino,320604,gm. Gryfino,nie należy do partii politycznej,,3143,"4,79","0,36",Nie
13,Gorzów Wielkopolski,2,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA,Komitet wyborczy partii politycznej,10,ZIÓŁKOWSKI,Jakub,Mężczyzna,technik elektronik,Gorzów Wielkopolski,086101,m. Gorzów Wielkopolski,nie należy do partii politycznej,,3361,"5,13","0,38",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,1,LIBERADZKI,Bogusław Marian,Mężczyzna,nauczyciel akademicki - nauki ekonomiczne,Warszawa,146505,Mokotów,członek partii politycznej: Sojusz Lewicy Demokratycznej,,99897,"23,80","11,36",Tak
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,2,ARŁUKOWICZ,Bartosz Adam,Mężczyzna,lekarz - specjalista pediatrii,Szczecin,326201,m. Szczecin,członek partii politycznej: Platforma Obywatelska RP,,239893,"57,14","27,29",Tak
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,3,POLAK,Elżbieta Anna,Kobieta,przedstawiciel władzy samorządowej - marszałek,Zielona Góra,086201,m. Zielona Góra,członek partii politycznej: Platforma Obywatelska RP,,40942,"9,75","4,66",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,4,PAHL,Witold,Mężczyzna,radca prawny,Chwalęcice,080104,gm. Kłodawa,członek partii politycznej: Platforma Obywatelska RP,,6520,"1,55","0,74",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,5,RZEPA,Jarosław Michał,Mężczyzna,przedstawiciel władzy samorządowej - wicemarszałek,Szczecin,326201,m. Szczecin,członek partii politycznej: Polskie Stronnictwo Ludowe,,10461,"2,49","1,19",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,6,ANIŚKO,Tomasz Witold,Mężczyzna,architekt krajobrazu,Ośno Lubuskie,080503,gm. Ośno Lubuskie,członek partii politycznej: Partia Zieloni,,2142,"0,51","0,24",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,7,DUDAR,Ewa,Kobieta,nauczyciel przedmiotów zawodowych ekonomicznych,Gryfino,320604,gm. Gryfino,członek partii politycznej: Platforma Obywatelska RP,,4169,"0,99","0,47",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,8,JABŁOŃSKA,Elżbieta,Kobieta,ekonomistka,Świnoujście,326301,m. Świnoujście,członek partii politycznej: Platforma Obywatelska RP,,4474,"1,07","0,51",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,9,DUDŹ,Katarzyna Zofia,Kobieta,lekarz - specjalista chirurgii ogólnej,Szczecinek,321501,m. Szczecinek,członek partii politycznej: Platforma Obywatelska RP,,3748,"0,89","0,43",Nie
13,Gorzów Wielkopolski,3,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,Koalicyjny komitet wyborczy,10,FEDAK,Jolanta Beata,Kobieta,politolog,Zielona Góra,086201,m. Zielona Góra,członek partii politycznej: Polskie Stronnictwo Ludowe,,7573,"1,80","0,86",Nie
13,Gorzów Wielkopolski,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,1,BRUDZIŃSKI,Joachim Stanisław,Mężczyzna,parlamentarzysta,Szczecin,326201,m. Szczecin,członek partii politycznej: Prawo i Sprawiedliwość,,185168,"57,16","21,06",Tak
13,Gorzów Wielkopolski,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,2,HOC,Czesław,Mężczyzna,lekarz,Kołobrzeg,320801,m. Kołobrzeg,członek partii politycznej: Prawo i Sprawiedliwość,,20262,"6,26","2,30",Nie
13,Gorzów Wielkopolski,4,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,Komitet wyborczy partii politycznej,3,RAFALSKA,Elżbieta,Kobieta,nauczyciel akademicki,Gorzów Wielkopolski,086101,m. Gorzów Wielkopolski,członek partii politycznej: Prawo i Sprawiedliwość,,70916,"21,89","8,07",Tak
